start_station_id,time_period,start_station_name,start_lat,start_lng,average_ride_time,riders,daily_riders
5489.03,afternoon,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,16.37593403761917,3881,43.12222222222222
5489.03,evening,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,16.030505243088655,3147,34.96666666666667
5489.03,morning,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,13.769452449567723,2082,23.133333333333333
5489.03,overnight,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,12.073469387755102,245,2.7222222222222223
5489.04,afternoon,N 11 St & Kent Ave,40.72248188638219,-73.95921930670738,18.595342066957787,1374,15.266666666666667
5489.04,evening,N 11 St & Kent Ave,40.72248188638219,-73.95921930670738,17.405876951331496,1089,12.1
5489.04,morning,N 11 St & Kent Ave,40.72248188638219,-73.95921930670738,14.059907834101383,651,7.233333333333333
5489.04,overnight,N 11 St & Kent Ave,40.72248188638219,-73.95921930670738,14.582781456953642,151,1.6777777777777778
5492.05,afternoon,Cleveland Pl & Spring St,40.722052932,-73.997379541,14.092547786111783,8266,91.84444444444445
5492.05,evening,Cleveland Pl & Spring St,40.722052932,-73.997379541,13.604976076555024,5225,58.05555555555556
5492.05,morning,Cleveland Pl & Spring St,40.722052932,-73.997379541,13.223036342321219,3412,37.91111111111111
5492.05,overnight,Cleveland Pl & Spring St,40.722052932,-73.997379541,11.651785714285714,560,6.222222222222222
5500.02,afternoon,Grand St & Greene St,40.721773744,-74.002300382,14.12126292260408,3579,39.766666666666666
5500.02,evening,Grand St & Greene St,40.721773744,-74.002300382,12.73866090712743,2315,25.72222222222222
5500.02,morning,Grand St & Greene St,40.721773744,-74.002300382,11.777777777777779,1224,13.6
5500.02,overnight,Grand St & Greene St,40.721773744,-74.002300382,11.723723723723724,333,3.7
5500.07,afternoon,6 Ave & Canal St,40.72243797,-74.00566443,15.420022164758034,2707,30.07777777777778
5500.07,evening,6 Ave & Canal St,40.72243797,-74.00566443,13.371543489190548,1989,22.1
5500.07,morning,6 Ave & Canal St,40.72243797,-74.00566443,15.212014134275618,1132,12.577777777777778
5500.07,overnight,6 Ave & Canal St,40.72243797,-74.00566443,15.893732970027248,367,4.0777777777777775
5501.06,afternoon,Fresh Pond Rd & Flushing Ave,40.721500993,-73.90295434,12.653061224489797,98,1.0888888888888888
5501.06,evening,Fresh Pond Rd & Flushing Ave,40.721500993,-73.90295434,18.314814814814813,54,0.6
5501.06,morning,Fresh Pond Rd & Flushing Ave,40.721500993,-73.90295434,9.293103448275861,58,0.6444444444444445
5501.06,overnight,Fresh Pond Rd & Flushing Ave,40.721500993,-73.90295434,12.9,10,0.1111111111111111
5503.01,afternoon,Morgan Ave & Lombardy St,40.72226,-73.93889,12.299090909090909,1100,12.222222222222221
5503.01,evening,Morgan Ave & Lombardy St,40.72226,-73.93889,13.998269896193772,578,6.4222222222222225
5503.01,morning,Morgan Ave & Lombardy St,40.72226,-73.93889,9.515116279069767,860,9.555555555555555
5503.01,overnight,Morgan Ave & Lombardy St,40.72226,-73.93889,20.41860465116279,86,0.9555555555555556
5506.1,afternoon,Ave D & E 8 St,40.72368361,-73.97574813,10.924291686019508,2153,23.92222222222222
5506.1,evening,Ave D & E 8 St,40.72368361,-73.97574813,10.04922515952598,1097,12.188888888888888
5506.1,morning,Ave D & E 8 St,40.72368361,-73.97574813,10.049283154121865,2232,24.8
5506.1,overnight,Ave D & E 8 St,40.72368361,-73.97574813,10.122448979591837,245,2.7222222222222223
5506.14,afternoon,E 6 St & Avenue D,40.72228087,-73.97668709,10.890774125132555,3772,41.91111111111111
5506.14,evening,E 6 St & Avenue D,40.72228087,-73.97668709,11.120949510173324,2654,29.488888888888887
5506.14,morning,E 6 St & Avenue D,40.72228087,-73.97668709,10.432579185520362,3315,36.833333333333336
5506.14,overnight,E 6 St & Avenue D,40.72228087,-73.97668709,12.279411764705882,340,3.7777777777777777
5509.02,afternoon,Washington St & Laight St,40.72231,-74.0106,5.580388252862121,6027,66.96666666666667
5509.02,evening,Washington St & Laight St,40.72231,-74.0106,12.371706758304697,1746,19.4
5509.02,morning,Washington St & Laight St,40.72231,-74.0106,7.573741007194244,1668,18.533333333333335
5509.02,overnight,Washington St & Laight St,40.72231,-74.0106,15.264367816091953,87,0.9666666666666667
5510.02,afternoon,57 Rd & 59 St,40.72249,-73.90854,17.09090909090909,55,0.6111111111111112
5510.02,evening,57 Rd & 59 St,40.72249,-73.90854,28.225806451612904,31,0.34444444444444444
5510.02,morning,57 Rd & 59 St,40.72249,-73.90854,15.102564102564102,39,0.43333333333333335
5510.02,overnight,57 Rd & 59 St,40.72249,-73.90854,23.5,2,0.022222222222222223
5510.05,afternoon,57 Rd & 58 St,40.72235,-73.91215,17.152173913043477,46,0.5111111111111111
5510.05,evening,57 Rd & 58 St,40.72235,-73.91215,20.454545454545453,22,0.24444444444444444
5510.05,morning,57 Rd & 58 St,40.72235,-73.91215,8.9375,16,0.17777777777777778
5510.05,overnight,57 Rd & 58 St,40.72235,-73.91215,10.4,5,0.05555555555555555
5515.02,afternoon,E 2 St & Avenue B,40.72217444,-73.98368779,10.635653280029075,5503,61.144444444444446
5515.02,evening,E 2 St & Avenue B,40.72217444,-73.98368779,9.877783275606136,4042,44.91111111111111
5515.02,morning,E 2 St & Avenue B,40.72217444,-73.98368779,8.949940968122787,4235,47.05555555555556
5515.02,overnight,E 2 St & Avenue B,40.72217444,-73.98368779,12.849315068493151,511,5.677777777777778
5515.08,afternoon,E 4 St & Ave B,40.72334683218016,-73.98265913128853,9.726172465960666,3305,36.72222222222222
5515.08,evening,E 4 St & Ave B,40.72334683218016,-73.98265913128853,10.331095258078053,2383,26.477777777777778
5515.08,morning,E 4 St & Ave B,40.72334683218016,-73.98265913128853,9.143899473044183,2467,27.41111111111111
5515.08,overnight,E 4 St & Ave B,40.72334683218016,-73.98265913128853,10.817307692307692,312,3.466666666666667
5520.09,afternoon,N 15 St & Wythe Ave,40.724055,-73.955736,14.708912510220769,1223,13.588888888888889
5520.09,evening,N 15 St & Wythe Ave,40.724055,-73.955736,14.771117166212534,1101,12.233333333333333
5520.09,morning,N 15 St & Wythe Ave,40.724055,-73.955736,11.887043189368772,602,6.688888888888889
5520.09,overnight,N 15 St & Wythe Ave,40.724055,-73.955736,14.128787878787879,132,1.4666666666666666
5523.02,afternoon,Stanton St & Chrystie St,40.722271681,-73.991357565,12.213932806324111,4048,44.977777777777774
5523.02,evening,Stanton St & Chrystie St,40.722271681,-73.991357565,12.976039464411558,2838,31.533333333333335
5523.02,morning,Stanton St & Chrystie St,40.722271681,-73.991357565,12.794858061060525,1867,20.744444444444444
5523.02,overnight,Stanton St & Chrystie St,40.722271681,-73.991357565,15.523917995444192,439,4.877777777777778
5532.01,afternoon,Mercer St & Spring St,40.723540783,-73.999317765,14.74030578329271,4513,50.144444444444446
5532.01,evening,Mercer St & Spring St,40.723540783,-73.999317765,15.178321678321678,2574,28.6
5532.01,morning,Mercer St & Spring St,40.723540783,-73.999317765,13.755301794453507,1226,13.622222222222222
5532.01,overnight,Mercer St & Spring St,40.723540783,-73.999317765,11.206896551724139,145,1.6111111111111112
5539.06,afternoon,Laight St & Hudson St,40.72185379,-74.00771779,14.807543520309478,1034,11.488888888888889
5539.06,evening,Laight St & Hudson St,40.72185379,-74.00771779,14.668596237337193,691,7.677777777777778
5539.06,morning,Laight St & Hudson St,40.72185379,-74.00771779,12.872289156626506,415,4.611111111111111
5539.06,overnight,Laight St & Hudson St,40.72185379,-74.00771779,15.112676056338028,71,0.7888888888888889
5540.06,afternoon,56 Dr & 61 St,40.72368,-73.90458,23.703296703296704,91,1.011111111111111
5540.06,evening,56 Dr & 61 St,40.72368,-73.90458,14.431034482758621,58,0.6444444444444445
5540.06,morning,56 Dr & 61 St,40.72368,-73.90458,16.837209302325583,43,0.4777777777777778
5540.06,overnight,56 Dr & 61 St,40.72368,-73.90458,21.666666666666668,6,0.06666666666666667
5542.04,afternoon,Driggs Ave & N Henry St,40.72325,-73.94308,12.10245183887916,2284,25.377777777777776
5542.04,evening,Driggs Ave & N Henry St,40.72325,-73.94308,12.564766839378239,1544,17.155555555555555
5542.04,morning,Driggs Ave & N Henry St,40.72325,-73.94308,10.197597348798674,2414,26.822222222222223
5542.04,overnight,Driggs Ave & N Henry St,40.72325,-73.94308,9.03448275862069,145,1.6111111111111112
5545.01,afternoon,E 7 St & Ave C,40.72412944090093,-73.97901266813278,9.501708605156882,3219,35.766666666666666
5545.01,evening,E 7 St & Ave C,40.72412944090093,-73.97901266813278,10.19158878504673,2354,26.155555555555555
5545.01,morning,E 7 St & Ave C,40.72412944090093,-73.97901266813278,8.763893456099968,3041,33.78888888888889
5545.01,overnight,E 7 St & Ave C,40.72412944090093,-73.97901266813278,13.359243697478991,476,5.288888888888889
5545.04,afternoon,E 5 St & Avenue C,40.72299208,-73.97995466,9.950740740740741,2700,30.0
5545.04,evening,E 5 St & Avenue C,40.72299208,-73.97995466,9.962750716332378,1396,15.511111111111111
5545.04,morning,E 5 St & Avenue C,40.72299208,-73.97995466,9.2144,2500,27.77777777777778
5545.04,overnight,E 5 St & Avenue C,40.72299208,-73.97995466,12.152866242038217,314,3.488888888888889
5548.01,afternoon,58 St & 56 Dr,40.72419,-73.91244,10.872727272727273,55,0.6111111111111112
5548.01,evening,58 St & 56 Dr,40.72419,-73.91244,15.952380952380953,21,0.23333333333333334
5548.01,morning,58 St & 56 Dr,40.72419,-73.91244,10.6875,32,0.35555555555555557
5548.01,overnight,58 St & 56 Dr,40.72419,-73.91244,10.0,6,0.06666666666666667
5550.05,afternoon,Bedford Ave & Nassau Ave,40.723206639,-73.952054858,17.15544472152951,2406,26.733333333333334
5550.05,evening,Bedford Ave & Nassau Ave,40.723206639,-73.952054858,13.463947259991759,2427,26.966666666666665
5550.05,morning,Bedford Ave & Nassau Ave,40.723206639,-73.952054858,11.616842105263158,1425,15.833333333333334
5550.05,overnight,Bedford Ave & Nassau Ave,40.723206639,-73.952054858,12.368115942028986,345,3.8333333333333335
5550.09,afternoon,Leonard St & Nassau Ave,40.724025607,-73.949825048,11.869290573372206,2058,22.866666666666667
5550.09,evening,Leonard St & Nassau Ave,40.724025607,-73.949825048,10.224358974358974,1716,19.066666666666666
5550.09,morning,Leonard St & Nassau Ave,40.724025607,-73.949825048,10.982553528945282,1261,14.011111111111111
5550.09,overnight,Leonard St & Nassau Ave,40.724025607,-73.949825048,10.26605504587156,218,2.422222222222222
5553.03,afternoon,E 3 St & 1 Ave,40.72467721,-73.98783413,9.895622895622896,2673,29.7
5553.03,evening,E 3 St & 1 Ave,40.72467721,-73.98783413,10.669358456707043,2229,24.766666666666666
5553.03,morning,E 3 St & 1 Ave,40.72467721,-73.98783413,10.043478260869565,2139,23.766666666666666
5553.03,overnight,E 3 St & 1 Ave,40.72467721,-73.98783413,10.702185792349727,366,4.066666666666666
5553.1,afternoon,E 2 St & Avenue A,40.723196626,-73.985870838,9.020670147954743,4596,51.06666666666667
5553.1,evening,E 2 St & Avenue A,40.723196626,-73.985870838,10.295747599451303,3645,40.5
5553.1,morning,E 2 St & Avenue A,40.723196626,-73.985870838,8.32888198757764,3220,35.77777777777778
5553.1,overnight,E 2 St & Avenue A,40.723196626,-73.985870838,9.617418351477449,643,7.144444444444445
5558.04,afternoon,Wythe Ave & N 13 St,40.72,-73.96,15.834076717216771,1121,12.455555555555556
5558.04,evening,Wythe Ave & N 13 St,40.72,-73.96,16.490521327014218,844,9.377777777777778
5558.04,morning,Wythe Ave & N 13 St,40.72,-73.96,16.811209439528024,339,3.7666666666666666
5558.04,overnight,Wythe Ave & N 13 St,40.72,-73.96,18.285714285714285,133,1.4777777777777779
5561.04,afternoon,Mott St & Prince St,40.723118067,-73.994866014,15.10712909441233,5190,57.666666666666664
5561.04,evening,Mott St & Prince St,40.723118067,-73.994866014,12.148196210744874,3853,42.81111111111111
5561.04,morning,Mott St & Prince St,40.723118067,-73.994866014,10.903832248734634,2766,30.733333333333334
5561.04,overnight,Mott St & Prince St,40.723118067,-73.994866014,17.916083916083917,429,4.766666666666667
5561.06,afternoon,Lafayette St & Jersey St,40.72456089,-73.99565293,12.863617747440273,7325,81.38888888888889
5561.06,evening,Lafayette St & Jersey St,40.72456089,-73.99565293,12.810198899703767,4726,52.51111111111111
5561.06,morning,Lafayette St & Jersey St,40.72456089,-73.99565293,10.213847203274215,2932,32.577777777777776
5561.06,overnight,Lafayette St & Jersey St,40.72456089,-73.99565293,15.64039408866995,406,4.511111111111111
5569.06,afternoon,W Broadway & Spring St,40.72494672359416,-74.00165855884552,14.728775113415425,3086,34.28888888888889
5569.06,evening,W Broadway & Spring St,40.72494672359416,-74.00165855884552,13.837590361445782,2075,23.055555555555557
5569.06,morning,W Broadway & Spring St,40.72494672359416,-74.00165855884552,13.437554585152839,1145,12.722222222222221
5569.06,overnight,W Broadway & Spring St,40.72494672359416,-74.00165855884552,13.521739130434783,184,2.0444444444444443
5569.07,afternoon,West Broadway & Watts St,40.72323,-74.00314,14.633495145631068,2472,27.466666666666665
5569.07,evening,West Broadway & Watts St,40.72323,-74.00314,13.84027381631489,1753,19.477777777777778
5569.07,morning,West Broadway & Watts St,40.72323,-74.00314,13.340071343638526,841,9.344444444444445
5569.07,overnight,West Broadway & Watts St,40.72323,-74.00314,10.96551724137931,348,3.8666666666666667
5570.04,afternoon,Grand Ave & Remsen Pl,40.723544121,-73.899813533,17.11949685534591,159,1.7666666666666666
5570.04,evening,Grand Ave & Remsen Pl,40.723544121,-73.899813533,15.17,100,1.1111111111111112
5570.04,morning,Grand Ave & Remsen Pl,40.723544121,-73.899813533,22.344827586206897,87,0.9666666666666667
5570.04,overnight,Grand Ave & Remsen Pl,40.723544121,-73.899813533,19.428571428571427,28,0.3111111111111111
5572.07,afternoon,Van Dam St & Meeker Ave,40.72532,-73.9368,12.425,40,0.4444444444444444
5572.07,evening,Van Dam St & Meeker Ave,40.72532,-73.9368,13.479166666666666,48,0.5333333333333333
5572.07,morning,Van Dam St & Meeker Ave,40.72532,-73.9368,10.19047619047619,21,0.23333333333333334
5572.07,overnight,Van Dam St & Meeker Ave,40.72532,-73.9368,11.7,10,0.1111111111111111
5575.08,afternoon,Avenue D & E 12 St,40.72580614,-73.97422494,11.436666666666667,900,10.0
5575.08,evening,Avenue D & E 12 St,40.72580614,-73.97422494,10.706935123042506,447,4.966666666666667
5575.08,morning,Avenue D & E 12 St,40.72580614,-73.97422494,10.544596012591816,953,10.588888888888889
5575.08,overnight,Avenue D & E 12 St,40.72580614,-73.97422494,10.385321100917432,109,1.211111111111111
5575.13,afternoon,Avenue D & E 10 St,40.72506551015475,-73.97515833377838,11.480153649167734,1562,17.355555555555554
5575.13,evening,Avenue D & E 10 St,40.72506551015475,-73.97515833377838,10.92881745120551,871,9.677777777777777
5575.13,morning,Avenue D & E 10 St,40.72506551015475,-73.97515833377838,11.742342342342342,1110,12.333333333333334
5575.13,overnight,Avenue D & E 10 St,40.72506551015475,-73.97515833377838,9.82089552238806,201,2.2333333333333334
5578.02,afternoon,Watts St & Greenwich St,40.72405549,-74.00965965,13.981985294117647,2720,30.22222222222222
5578.02,evening,Watts St & Greenwich St,40.72405549,-74.00965965,13.170188463735009,1751,19.455555555555556
5578.02,morning,Watts St & Greenwich St,40.72405549,-74.00965965,12.74457532548047,1613,17.92222222222222
5578.02,overnight,Watts St & Greenwich St,40.72405549,-74.00965965,12.96551724137931,145,1.6111111111111112
5579.02,afternoon,56 Dr & 59 St,40.72403,-73.90853,14.303030303030303,66,0.7333333333333333
5579.02,evening,56 Dr & 59 St,40.72403,-73.90853,17.145833333333332,48,0.5333333333333333
5579.02,morning,56 Dr & 59 St,40.72403,-73.90853,19.48148148148148,27,0.3
5579.02,overnight,56 Dr & 59 St,40.72403,-73.90853,13.625,8,0.08888888888888889
5579.04,afternoon,55 Dr & Maurice Ave,40.726172924,-73.909289479,15.487179487179487,156,1.7333333333333334
5579.04,evening,55 Dr & Maurice Ave,40.726172924,-73.909289479,13.608108108108109,148,1.6444444444444444
5579.04,morning,55 Dr & Maurice Ave,40.726172924,-73.909289479,16.837209302325583,43,0.4777777777777778
5579.04,overnight,55 Dr & Maurice Ave,40.726172924,-73.909289479,193.66666666666666,6,0.06666666666666667
5581.01,afternoon,Nassau Ave & Russell St,40.72557,-73.94434,12.664631043256998,1965,21.833333333333332
5581.01,evening,Nassau Ave & Russell St,40.72557,-73.94434,12.848314606741573,1424,15.822222222222223
5581.01,morning,Nassau Ave & Russell St,40.72557,-73.94434,9.85881726158764,1877,20.855555555555554
5581.01,overnight,Nassau Ave & Russell St,40.72557,-73.94434,11.656976744186046,172,1.9111111111111112
5584.04,afternoon,E 6 St & Avenue B,40.724611282,-73.982004404,10.254140491147915,3502,38.91111111111111
5584.04,evening,E 6 St & Avenue B,40.724611282,-73.982004404,10.750454545454545,2200,24.444444444444443
5584.04,morning,E 6 St & Avenue B,40.724611282,-73.982004404,9.118042813455657,3270,36.333333333333336
5584.04,overnight,E 6 St & Avenue B,40.724611282,-73.982004404,10.427777777777777,360,4.0
5584.05,afternoon,E 7 St & Ave B,40.725173473,-73.981385112,10.51030238158951,3737,41.522222222222226
5584.05,evening,E 7 St & Ave B,40.725173473,-73.981385112,11.171019677996423,2795,31.055555555555557
5584.05,morning,E 7 St & Ave B,40.725173473,-73.981385112,8.072881355932203,3540,39.333333333333336
5584.05,overnight,E 7 St & Ave B,40.725173473,-73.981385112,16.649789029535864,474,5.266666666666667
5593.01,afternoon,E 1 St & 1 Ave,40.72335597960796,-73.98864984512329,9.829387069689338,5955,66.16666666666667
5593.01,evening,E 1 St & 1 Ave,40.72335597960796,-73.98864984512329,10.06158583525789,5196,57.733333333333334
5593.01,morning,E 1 St & 1 Ave,40.72335597960796,-73.98864984512329,9.252926208651399,3930,43.666666666666664
5593.01,overnight,E 1 St & 1 Ave,40.72335597960796,-73.98864984512329,12.63960639606396,813,9.033333333333333
5593.02,afternoon,E 2 St & 2 Ave,40.72502876,-73.99069656,11.72304995617879,2282,25.355555555555554
5593.02,evening,E 2 St & 2 Ave,40.72502876,-73.99069656,12.029752066115703,1815,20.166666666666668
5593.02,morning,E 2 St & 2 Ave,40.72502876,-73.99069656,11.910132158590308,1135,12.61111111111111
5593.02,overnight,E 2 St & 2 Ave,40.72502876,-73.99069656,9.218045112781954,266,2.9555555555555557
5593.04,afternoon,E 4 St & 2 Ave,40.7262807,-73.98978041,11.302241503976862,4149,46.1
5593.04,evening,E 4 St & 2 Ave,40.7262807,-73.98978041,10.741213151927438,3528,39.2
5593.04,morning,E 4 St & 2 Ave,40.7262807,-73.98978041,9.627663696241767,2581,28.677777777777777
5593.04,overnight,E 4 St & 2 Ave,40.7262807,-73.98978041,11.342995169082126,621,6.9
5602.06,afternoon,Greene St & Prince St,40.72511734422387,-73.99930492043495,14.906501726121979,3476,38.62222222222222
5602.06,evening,Greene St & Prince St,40.72511734422387,-73.99930492043495,14.530622489959839,1992,22.133333333333333
5602.06,morning,Greene St & Prince St,40.72511734422387,-73.99930492043495,12.628765792031098,1029,11.433333333333334
5602.06,overnight,Greene St & Prince St,40.72511734422387,-73.99930492043495,14.390625,128,1.4222222222222223
5610.09,afternoon,6 Ave & Broome St,40.72431,-74.00473,13.440907357987038,5246,58.28888888888889
5610.09,evening,6 Ave & Broome St,40.72431,-74.00473,13.604216152019003,3368,37.422222222222224
5610.09,morning,6 Ave & Broome St,40.72431,-74.00473,14.298221614227087,2193,24.366666666666667
5610.09,overnight,6 Ave & Broome St,40.72431,-74.00473,11.91869918699187,369,4.1
5611.04,afternoon,61 St & Borden Ave,40.72558,-73.90417,15.5,36,0.4
5611.04,evening,61 St & Borden Ave,40.72558,-73.90417,34.63333333333333,30,0.3333333333333333
5611.04,morning,61 St & Borden Ave,40.72558,-73.90417,14.208333333333334,24,0.26666666666666666
5611.04,overnight,61 St & Borden Ave,40.72558,-73.90417,11.923076923076923,13,0.14444444444444443
5611.05,afternoon,63 St & Borden Ave,40.73,-73.9,13.837837837837839,37,0.4111111111111111
5611.05,evening,63 St & Borden Ave,40.73,-73.9,15.133333333333333,30,0.3333333333333333
5611.05,morning,63 St & Borden Ave,40.73,-73.9,25.76923076923077,13,0.14444444444444443
5611.05,overnight,63 St & Borden Ave,40.73,-73.9,8.875,8,0.08888888888888889
5613.04,afternoon,Kingsland Ave & Nassau Ave,40.72577,-73.94173,11.460942158616577,1677,18.633333333333333
5613.04,evening,Kingsland Ave & Nassau Ave,40.72577,-73.94173,11.892592592592592,1080,12.0
5613.04,morning,Kingsland Ave & Nassau Ave,40.72577,-73.94173,8.796146044624747,1972,21.91111111111111
5613.04,overnight,Kingsland Ave & Nassau Ave,40.72577,-73.94173,11.608391608391608,143,1.5888888888888888
5616.01,afternoon,E 9 St & Avenue C,40.72521311,-73.97768752,10.662598707824838,2786,30.955555555555556
5616.01,evening,E 9 St & Avenue C,40.72521311,-73.97768752,9.1120527306968,2124,23.6
5616.01,morning,E 9 St & Avenue C,40.72521311,-73.97768752,10.205270006506181,3074,34.15555555555556
5616.01,overnight,E 9 St & Avenue C,40.72521311,-73.97768752,11.550308008213552,487,5.411111111111111
5616.08,afternoon,E 12 St & Ave C,40.727243,-73.976831,10.456349206349206,2520,28.0
5616.08,evening,E 12 St & Ave C,40.727243,-73.976831,11.705378973105134,1636,18.177777777777777
5616.08,morning,E 12 St & Ave C,40.727243,-73.976831,8.331314072693383,2146,23.844444444444445
5616.08,overnight,E 12 St & Ave C,40.727243,-73.976831,7.617554858934169,319,3.5444444444444443
5623.03,afternoon,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,14.34174125305126,1229,13.655555555555555
5623.03,evening,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,12.80060120240481,998,11.088888888888889
5623.03,morning,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,12.239928379588182,1117,12.411111111111111
5623.03,overnight,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,11.92142857142857,140,1.5555555555555556
5626.06,afternoon,E 5 St & Ave A,40.72479007746337,-73.98430064320564,8.939203354297694,3339,37.1
5626.06,evening,E 5 St & Ave A,40.72479007746337,-73.98430064320564,9.669526533206229,3147,34.96666666666667
5626.06,morning,E 5 St & Ave A,40.72479007746337,-73.98430064320564,9.289662598707825,2786,30.955555555555556
5626.06,overnight,E 5 St & Ave A,40.72479007746337,-73.98430064320564,10.170909090909092,550,6.111111111111111
5626.07,afternoon,E 7 St & Avenue A,40.726132035,-73.983634591,10.07454643434525,5567,61.855555555555554
5626.07,evening,E 7 St & Avenue A,40.726132035,-73.983634591,10.443429374560788,4269,47.43333333333333
5626.07,morning,E 7 St & Avenue A,40.726132035,-73.983634591,7.881180625630676,3964,44.044444444444444
5626.07,overnight,E 7 St & Avenue A,40.726132035,-73.983634591,10.92824074074074,864,9.6
5626.13,afternoon,St Marks Pl & 1 Ave,40.72779126,-73.98564945,10.448056376449193,4399,48.87777777777778
5626.13,evening,St Marks Pl & 1 Ave,40.72779126,-73.98564945,10.99725106902871,3274,36.37777777777778
5626.13,morning,St Marks Pl & 1 Ave,40.72779126,-73.98564945,9.271480144404332,2770,30.77777777777778
5626.13,overnight,St Marks Pl & 1 Ave,40.72779126,-73.98564945,11.294,500,5.555555555555555
5626.15,afternoon,1 Ave & E 6 St,40.72633085971696,-73.98616880178452,10.187086092715232,5436,60.4
5626.15,evening,1 Ave & E 6 St,40.72633085971696,-73.98616880178452,9.84127789046653,3944,43.82222222222222
5626.15,morning,1 Ave & E 6 St,40.72633085971696,-73.98616880178452,8.16921086675291,3865,42.94444444444444
5626.15,overnight,1 Ave & E 6 St,40.72633085971696,-73.98616880178452,14.296296296296296,567,6.3
5633.04,afternoon,Banker St & Meserole Ave,40.726051927,-73.956161499,15.30072463768116,1380,15.333333333333334
5633.04,evening,Banker St & Meserole Ave,40.726051927,-73.956161499,14.10079275198188,883,9.811111111111112
5633.04,morning,Banker St & Meserole Ave,40.726051927,-73.956161499,10.982673267326733,808,8.977777777777778
5633.04,overnight,Banker St & Meserole Ave,40.726051927,-73.956161499,19.925,120,1.3333333333333333
5636.11,afternoon,Great Jones St,40.72718966,-73.993868113,11.63863229008686,7253,80.58888888888889
5636.11,evening,Great Jones St,40.72718966,-73.993868113,11.671791717917179,4878,54.2
5636.11,morning,Great Jones St,40.72718966,-73.993868113,9.004189636163176,4535,50.388888888888886
5636.11,overnight,Great Jones St,40.72718966,-73.993868113,12.646489104116222,413,4.588888888888889
5636.13,afternoon,E 1 St & Bowery,40.72486122254819,-73.99213135242462,12.679036278039325,3611,40.12222222222222
5636.13,evening,E 1 St & Bowery,40.72486122254819,-73.99213135242462,11.807318894697536,2678,29.755555555555556
5636.13,morning,E 1 St & Bowery,40.72486122254819,-73.99213135242462,10.20961145194274,1956,21.733333333333334
5636.13,overnight,E 1 St & Bowery,40.72486122254819,-73.99213135242462,15.53170731707317,410,4.555555555555555
5644.05,afternoon,W Broadway & W Houston St,40.726378,-74.000472,14.668100078186082,2558,28.42222222222222
5644.05,evening,W Broadway & W Houston St,40.726378,-74.000472,13.85974914481186,1754,19.488888888888887
5644.05,morning,W Broadway & W Houston St,40.726378,-74.000472,13.106074342701723,1103,12.255555555555556
5644.05,overnight,W Broadway & W Houston St,40.726378,-74.000472,15.666666666666666,240,2.6666666666666665
5653.12,afternoon,Spring St & Hudson St,40.72583996792375,-74.0076532959938,13.383660003881234,5153,57.25555555555555
5653.12,evening,Spring St & Hudson St,40.72583996792375,-74.0076532959938,13.597132127005803,2929,32.544444444444444
5653.12,morning,Spring St & Hudson St,40.72583996792375,-74.0076532959938,12.951976200594984,2353,26.144444444444446
5653.12,overnight,Spring St & Hudson St,40.72583996792375,-74.0076532959938,11.531746031746032,504,5.6
5656.03,afternoon,N Henry St & Norman Ave,40.7277,-73.94395,13.310945273631841,402,4.466666666666667
5656.03,evening,N Henry St & Norman Ave,40.7277,-73.94395,16.04201680672269,238,2.6444444444444444
5656.03,morning,N Henry St & Norman Ave,40.7277,-73.94395,11.660919540229886,348,3.8666666666666667
5656.03,overnight,N Henry St & Norman Ave,40.7277,-73.94395,20.59259259259259,27,0.3
5659.05,afternoon,E 10 St & Avenue A,40.72740794,-73.98142006,11.32959349593496,6150,68.33333333333333
5659.05,evening,E 10 St & Avenue A,40.72740794,-73.98142006,10.70566534914361,3795,42.166666666666664
5659.05,morning,E 10 St & Avenue A,40.72740794,-73.98142006,8.29140832595217,4516,50.17777777777778
5659.05,overnight,E 10 St & Avenue A,40.72740794,-73.98142006,10.805194805194805,693,7.7
5659.11,afternoon,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,9.003852080123266,3894,43.266666666666666
5659.11,evening,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,9.267069701280228,2812,31.244444444444444
5659.11,morning,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,8.240775653110692,3713,41.25555555555555
5659.11,overnight,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,8.701863354037267,483,5.366666666666666
5666.04,afternoon,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,12.889808198570892,2659,29.544444444444444
5666.04,evening,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,13.549573560767591,1876,20.844444444444445
5666.04,morning,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,11.29873417721519,1580,17.555555555555557
5666.04,overnight,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,15.5561797752809,356,3.9555555555555557
5666.11,afternoon,Norman Ave & Leonard St,40.73,-73.95,13.09594882729211,938,10.422222222222222
5666.11,evening,Norman Ave & Leonard St,40.73,-73.95,13.866279069767442,688,7.644444444444445
