end_station_id,time_period,end_station_name,end_lat,end_lng,average_ride_time,riders,daily_riders
3283.05,evening,48 St & 2 Ave,40.650176,-74.015606,12.0,8,0.08888888888888889
3283.05,morning,48 St & 2 Ave,40.650176,-74.015606,14.444444444444445,18,0.2
3283.05,overnight,48 St & 2 Ave,40.650176,-74.015606,5.6,5,0.05555555555555555
3303.01,afternoon,Caton Ave & Argyle Rd,40.649681,-73.967829,20.053221288515406,357,3.966666666666667
3303.01,evening,Caton Ave & Argyle Rd,40.649681,-73.967829,19.502564102564104,195,2.1666666666666665
3303.01,morning,Caton Ave & Argyle Rd,40.649681,-73.967829,14.808219178082192,73,0.8111111111111111
3303.01,overnight,Caton Ave & Argyle Rd,40.649681,-73.967829,15.071428571428571,14,0.15555555555555556
3306.03,afternoon,5 Ave & 41 St,40.649983,-74.005144,15.556497175141242,354,3.933333333333333
3306.03,evening,5 Ave & 41 St,40.649983,-74.005144,15.705696202531646,316,3.511111111111111
3306.03,morning,5 Ave & 41 St,40.649983,-74.005144,9.933774834437086,151,1.6777777777777778
3306.03,overnight,5 Ave & 41 St,40.649983,-74.005144,22.979591836734695,49,0.5444444444444444
3312.07,afternoon,Prospect Ave & Greenwood Ave,40.651745,-73.975988,10.53448275862069,116,1.288888888888889
3312.07,evening,Prospect Ave & Greenwood Ave,40.651745,-73.975988,9.88,75,0.8333333333333334
3312.07,morning,Prospect Ave & Greenwood Ave,40.651745,-73.975988,4.7924528301886795,53,0.5888888888888889
3312.07,overnight,Prospect Ave & Greenwood Ave,40.651745,-73.975988,8.285714285714286,7,0.07777777777777778
3315.05,afternoon,44 St & 3 Ave,40.651173,-74.011405,18.772727272727273,22,0.24444444444444444
3315.05,evening,44 St & 3 Ave,40.651173,-74.011405,26.3125,16,0.17777777777777778
3315.05,morning,44 St & 3 Ave,40.651173,-74.011405,16.2,10,0.1111111111111111
3315.05,overnight,44 St & 3 Ave,40.651173,-74.011405,3.0,3,0.03333333333333333
3344.02,afternoon,Park Cir & East Dr,40.651566,-73.972212,19.420689655172414,145,1.6111111111111112
3344.02,evening,Park Cir & East Dr,40.651566,-73.972212,20.415584415584416,77,0.8555555555555555
3344.02,morning,Park Cir & East Dr,40.651566,-73.972212,16.189873417721518,79,0.8777777777777778
3344.02,overnight,Park Cir & East Dr,40.651566,-73.972212,10.857142857142858,7,0.07777777777777778
3347.03,afternoon,41 St & 4 Ave,40.651354,-74.007168,16.023529411764706,170,1.8888888888888888
3347.03,evening,41 St & 4 Ave,40.651354,-74.007168,14.197802197802197,91,1.011111111111111
3347.03,morning,41 St & 4 Ave,40.651354,-74.007168,10.471544715447154,123,1.3666666666666667
3347.03,overnight,41 St & 4 Ave,40.651354,-74.007168,20.2,5,0.05555555555555555
3353.04,afternoon,Greenwood Ave & E 4 St,40.650739,-73.977739,12.188524590163935,122,1.3555555555555556
3353.04,evening,Greenwood Ave & E 4 St,40.650739,-73.977739,12.24390243902439,82,0.9111111111111111
3353.04,morning,Greenwood Ave & E 4 St,40.650739,-73.977739,12.525423728813559,59,0.6555555555555556
3353.04,overnight,Greenwood Ave & E 4 St,40.650739,-73.977739,11.5,4,0.044444444444444446
3356.07,afternoon,2 Ave & 44 St,40.65230357303063,-74.01344954967499,19.65714285714286,70,0.7777777777777778
3356.07,evening,2 Ave & 44 St,40.65230357303063,-74.01344954967499,12.766666666666667,30,0.3333333333333333
3356.07,morning,2 Ave & 44 St,40.65230357303063,-74.01344954967499,11.46875,32,0.35555555555555557
3356.07,overnight,2 Ave & 44 St,40.65230357303063,-74.01344954967499,9.0,5,0.05555555555555555
3376.02,afternoon,Parade Pl & Crooke Ave,40.651847,-73.965248,23.246153846153845,130,1.4444444444444444
3376.02,evening,Parade Pl & Crooke Ave,40.651847,-73.965248,22.482142857142858,56,0.6222222222222222
3376.02,morning,Parade Pl & Crooke Ave,40.651847,-73.965248,14.541666666666666,48,0.5333333333333333
3376.02,overnight,Parade Pl & Crooke Ave,40.651847,-73.965248,21.285714285714285,7,0.07777777777777778
3379.03,afternoon,5 Ave & 37 St,40.652657,-74.002356,16.56,200,2.2222222222222223
3379.03,evening,5 Ave & 37 St,40.652657,-74.002356,16.51824817518248,137,1.5222222222222221
3379.03,morning,5 Ave & 37 St,40.652657,-74.002356,12.384615384615385,156,1.7333333333333334
